0.2	    29.47067	928.118848747774
0.28	23.53647	540.890863384171
0.37	19.80892	363.063616272263
0.45	17.25124	266.626765903048
0.53	15.33186	205.993241559597
0.62	13.84997	165.730279317264
0.7	    12.64081	136.554473481763
0.78	11.65642	115.345811459666
0.87	10.81958	98.8611894942273
0.95	10.07666	85.2076662288977
