2	0.9499999826	0.1394952261	307074.112107677	1.07019	0.00051
3	0.9499999826	0.1272409113	233048.054524081	0.99271	0.00046
4	0.9499999826	0.1305944035	251964.216568348	1.015	0.00053
5	0.9499999826	0.1295976427	246238.79413539	1.00929	0.00046
6	0.9499999826	0.1298864452	247888.66108025	1.01064	0.00048
7	0.9499999826	0.1297535919	247128.78640956	1.00962	0.00044
8	0.9499999826	0.1297619322	247176.444547369	1.00936	0.00048
9	0.9499999826	0.129764796	247192.810139757	1.01002	0.00049
