2	0.7193857046	0.1173952193	113570.371656983	0.96089	0.0005
3	0.7456561001	0.1222459902	131011.590372595	1.02144	0.00047
4	0.7421882434	0.1215643517	128472.283285411	1.01369	0.00053
5	0.7396030322	0.1210649129	126630.1986656	1.0077	0.00045
6	0.7416734087	0.1214643055	128102.091851303	1.01153	0.0006
7	0.7407226948	0.1212803232	127422.788461257	1.00893	0.00053
8	0.7403137436	0.1212014875	127132.402254602	1.00862	0.00049
9	0.7393370142	0.1210139421	126443.15525529	1.00757	0.00047
